[2016-06-22 20:37:02,834]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:02,901]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:02,960]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:05,394]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:05,643]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:06,868]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:06,874]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:11,950]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:11,955]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:11,961]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:11,966]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:11,972]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:11,977]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:12,043]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:13,566]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:13,571]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:14,860]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:14,922]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:18,549]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:18,555]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:18,560]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:20,819]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:25,121]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:25,897]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:25,903]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:25,910]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:28,375]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:28,384]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:28,709]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:28,715]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:29,868]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:30,900]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:31,372]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:31,377]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:31,383]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:36,500]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:36,734]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:38,001]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:38,737]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:38,743]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:38,809]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:39,281]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:39,287]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:39,293]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:40,036]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:40,042]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:40,116]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:40,371]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:40,674]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:42,156]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:42,162]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:44,443]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:44,449]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:44,455]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:46,401]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:46,407]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:48,338]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:49,363]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:49,369]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:50,613]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:50,620]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:50,625]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:50,631]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:37:54,496]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:37:56,053]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:38:00,235]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:38:00,240]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:38:02,467]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:38:03,480]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:38:03,488]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:38:05,812]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:38:06,313]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
